팔공티 명지전문대점,87,239,6,332,26.20481927710843,71.98795180722891,1.8072289156626504,Neutral,"보고, 버블티, 딸기, 공부, 달다, 지점, 역시, 보금자리, 너무, 먹다, 블랙, 다, 카라멜, 시럽, 좋아욤, 얼음, 도, 쓸다, 찾기, 기본, 평일, 그래도, 사장, 브랜드, 조금, 같다, 사먹다, 가성, 지키다, 로, 낮, 쫀독쫀독, 사이좋다, 차라리, 알바, 상태, 되다, 하다, 처음, 타피오카, 것, 사고, 실내, 요, 연유, 샤머, 가격, 시리즈, 자다, 아메리카노, 자주, 시간, 코지, 방문, 힐링, 밥, 밀크, 많이, 사라지다, 이용, 않다, 이드, 습, 해주다, , 비도, 폼, 왠지, 직원, 제, 물론, 바닐라, 가깝다, 맛, 꽤, 좌석, 보다, 올라가다, 세상, 항상, 리뷰, 들다, 티집, 타로, 스무디, 성비, 드세다, 요거트, 짱, 최애, 딱, 마끼야또, 집중, 알바생, 기분, 굿, 디저트, 당, 고양이, 머스켓, 있다, 음료, 작, 안, 오전, 매장, 아주, 헤헤, 샤인, 조절, 달달, 망고, 꼭, 굿굿, 마감, 보이다, 굳다, 학생, 덩, 펄, 후식, 땡기다, 비갑, 마련, 조용하다, 티, 치즈, 링, 라떼, 쫠깃쫠깃, 선택, 이다, 비, 수"
팔공티 명지전문대점,87,239,6,332,26.20481927710843,71.98795180722891,1.8072289156626504,Positive,"좋다, 저렴하다, 예쁘다, 맛있다, 청결하다, 도리, 괜찮다, 환하다, 좋아하다, 최고, 부드럽다, 귀엽다, 깨끗하다, 많다, 친절하다, 친구"
가게 이름,Positive,Neutral,Negative,total_words,Positive (%),Neutral (%),Negative (%),sentiment,top_keywords
GRAP,97,527,6,630,15.396825396825397,83.65079365079366,0.9523809523809524,Neutral,"마음, 넘치다, 역시, 붙이다, 명지대, 넘다, 아아, 말다, 생겻길, 곳, 자주자주, 동네, 지나가다, 있다, 필름, 전도, 더, 가요, 길, 어떻다, 추천, 바삭, 아이스티, 때, 종류, 재, 모든, 취향, 저희, 이번, 두다, 라떼, 슈, 방문, 스무디, 가깝다, 테이크, 달, 맛, 아웃, 교회, 따로, 싶다, 보고, 가게, 꼬수워, 덕분, 생기다, 진하다, 별로, 신규, 되다, 찍다, 보다, 플레인, 입, 달다, 욧, 무엇, 가득하다, 우연히, 눈, 안, 컨셉, 카페, 찾아오다, 오다, 차이, 자다, 하다, 다음, 찾아보다, 처, 신상, 볼, 알바생, 물품, 학생, 하루, 먹다, 드리다, 장님, 집, 일단, 여친, 만들다, 강, 안되다, 꼭, 까페, 이, 갑자기, 지난번, 자주, 일, 바닐라, 다르다, 필링, 힙, 가보다, 보시, 애플, 요거트, 그림, 워, 시간, 본가, 블루베리, 음악, 치즈, 들어가다, 고냥이, 남가좌, 외부, 누나, 셨, 자몽, , 보내다, 처음, 만, 사진, 감성, 오픈, 느낌, 딸기, 기르다, 추다, 순삭, 집앞, 이다, 또, 용, 젠, 밖, 나들이, 띄다, 걸다, 서울, 굳다, 어제, 그렇게, 음료수, 해보다, 성의, 날, 왕왕, 날씨, 두번째, 너무, 책, 들다, 코코넛, 것, 못, 은, 주문, 유니크, 저격, 단골, 많이, 디저트, 여기, 팔다, 주민, 이렇다, 내다, 아이, 마, 심플, 진짜, 파이다, 음료, 그리다, 데리, 새롭다, 근데, 핫, 늘, 갤러리, 햄, 아메리카노, 과육, 해오다, 분위기, 가슴, 엄청, 놓다, 바뀌다, 주다, 불고기, 마시다, 리뷰, 파이, 미숫가루, 미술관, 갠, 남기다, 직접, 조합, 추가, 안녕하다, 들어오다, 종종, 번, 커피, 라테, 수, 다, 복되다, 가다, 아무튼, 쭉쭉, 애플파이, 나오다, 근처, 이드, 스텀, 건지다, 센스, 고소하다, 점장님, 메뉴, 찜, 모두, 오늘, 해주다, 지인, 시키다, 얼마, 데, 남자친구, 남자, 이용, 존맛, 혼자, 크림, 매장, 이사, 불닭, 의사, 사연, 욤, 않다, 복숭아, 힙해, 정말, 인절미, 선곡, 인테리어, 창문, 찾아가다, 앉다, 다른, 사장, 좀, 남가좌동, 좌석, 알바, 스랑, 게, 거, 포장, 같다, 나누다"
GRAP,97,527,6,630,15.396825396825397,83.65079365079366,0.9523809523809524,Negative,"없다, 추하다, 일부러, 늘어나다, 아쉽다, 아깝다"
GRAP,97,527,6,630,15.396825396825397,83.65079365079366,0.9523809523809524,Positive,"예쁘다, 강추, 괜찮다, 받다, 기쁘다, 따뜻하다, 많다, 맛있다, 재미있다, 이쁘다, 귀엽다, 돋보이다, 좋아하다, 친절하다, 독특하다, 사랑, 좋다, 다양하다, 대접, 즐기다, 잘생기다, 어울리다, 만족, 굉장하다, 감사하다, 맛집, 크다, 최고, 친절, 축복, 행복하다"
가게 이름,Positive,Neutral,Negative,total_words,Positive (%),Neutral (%),Negative (%),sentiment,top_keywords
셀렉토커피 남가좌점,45,143,9,197,22.84263959390863,72.58883248730965,4.568527918781726,Positive,"괜찮다, 맛있다, 깔끔하다, 좋다, 시원하다, 용하다, 감사하다, 기대, 할인, 친절하다, 반갑다, 깨끗하다"
셀렉토커피 남가좌점,45,143,9,197,22.84263959390863,72.58883248730965,4.568527918781726,Negative,"아쉽다, 덥다, 지경, 힘들다, 없다, 어려움, 아니다, 최악"
셀렉토커피 남가좌점,45,143,9,197,22.84263959390863,72.58883248730965,4.568527918781726,Neutral,"합리, 약속, 서울, 남아, 원하다, 곳, 맛, 매장, 그래도, 숨쉬기, 눈, 나, 되다, 나서다, 메뉴, 가체, 괜, 가기, 보다, 차다, 제, 사먹다, 얼음, 동네, 이디야, 가다, 심부름, 전, 딱, 적다, 사장, 찾다, 말다, , 지나가다, 베다, 이상, 담배, 앞, 항상, 즌데, 가격, 시, 초코, 바로, 이용, 설명, 내외, 티, 하나, 텀블러, 기분, 딸기스무디, 있다, 자다, 이다, 시키다, 달콤, 경상도, 아이스, 버블티, 요, 많이, 들어가다, 친철, 커피, 잠시, 처음, 특히, 프, 커피한잔, 버정, 망고, 냄새, 너무, 하다, 다음, 토, 음료, 먹다, 차, 넣다, 모카, 셀렉, 추천, 역시, 라떼, 원, 용용, 오다, 굿, 그냥, 비슷하다, 남자, 보이다, 또, 스무디, 화장실, 자몽, 짱임돠, 들르다"
